hagis	ipahagis	CAUS;PFOC;NFIN
hanap	mahanap	ABLTV;PFOC;NFIN
balita'	makabalita'	Accidental;AGFOC;NFIN
sunog	sunugin	IND;PFOC;NFIN
sulat	masulat	ABLTV;PFOC;NFIN
sagot	magpasagot	CAUS;A1F;NFIN
gamit	gumamit	IND;AGFOC;NFIN
uwi'	makapaguwi'	ABLTV;AGFOC;NFIN
suot	suutin	IND;PFOC;NFIN
galit	magpagalit	CAUS;A1F;NFIN
tugtog	tugtugin	IND;PFOC;NFIN
bigo'	mabigb'	IND;AGFOC;NFIN
tago'	magtago'	IND;AGFOC;NFIN
galaw	galawin	IND;PFOC;NFIN
sabi	sabihin	IND;PFOC;NFIN
gamit	gagamit	IND;AGFOC;PROSP
sali	maisali	ABLTV;PFOC;NFIN
inom	kaiinom	IND;AGFOC;RECPFV
sayaw	sasayaw	IND;AGFOC;PROSP
bukas	maibukas	ABLTV;PFOC;NFIN
daan	dumaan	IND;AGFOC;PFV
hanap	hinanap	IND;PFOC;PFV
takip	magpatakip	CAUS;A1F;NFIN
haba'	hahaba'	IND;AGFOC;PROSP
labas	papaglabasin	CAUS;A2F;NFIN
bukas	magbubukas	IND;AGFOC;PROSP
halo'	hinahalo'	IND;PFOC;IPFV
umpisa	magumpiga	IND;AGFOC;NFIN
hugas	naghugas	IND;AGFOC;PFV
alala	kaaalala	IND;AGFOC;RECPFV
tawa	pagtawanan	Intensive;DIR;NFIN
salita'	magsalita'	IND;AGFOC;NFIN
tugtog	tutugtog	IND;PFOC;PROSP
maneho	nagmaneho	IND;AGFOC;PFV
punit	makapunit	ABLTV;RFOC;NFIN
talon	ipatalon	CAUS;LFOC;NFIN
harap	mapaharap	Involuntary;AGFOC;NFIN
tulog	matulog	IND;AGFOC;NFIN
sira'	ipasira'	CAUS;PFOC;NFIN
trabaho	tatrabahuhin	IND;PFOC;PROSP
gupit	maggupit	Intensive;AGFOC;NFIN
tikim	tumitikim	IND;AGFOC;IPFV
tinda	ititinda	IND;PFOC;PROSP
labas	ilinabas	IND;PFOC;PFV
patay	pinatay	IND;PFOC;PFV
ayos	magpaayos	CAUS;A1F;NFIN
balita'	magbalita'	IND;AGFOC;NFIN
pansin	pinansin	IND;PFOC;PFV
ipon	naiipon	IND;PFOC;IPFV
harap	magpaharap	CAUS;A1F;NFIN
halo'	inihahalo'	IND;PFOC;IPFV
laro	paglalaruan	IND;PFOC;PROSP
lamig	lumamig	IND;PFOC;NFIN
isip	pagisipan	IND;PFOC;NFIN
damdam	maramdaman	IND;PFOC;NFIN
tahi'	tatahiin	IND;PFOC;PROSP
sakay	sumakay	IND;AGFOC;PFV
galing	nanggaling	IND;AGFOC;PFV
haba'	hinabaan	IND;PFOC;PFV
dagdag	idagdag	IND;PFOC;NFIN
pili'	papiliin	CAUS;A2F;NFIN
hila	maghilahan	RECP;AGFOC;PL;NFIN
pakilala	makapagpakilala	ABLTV;AGFOC;NFIN
tago'	taguan	IND;LFOC;NFIN
sukat	pagsukatin	CAUS;A2F;NFIN
gulo	magulo	IND;AGFOC;NFIN
dala	magdala	IND;AGFOC;NFIN
gasta	gagasta	IND;AGFOC;PROSP
tugtog	itugtog	IND;PFOC;NFIN
daan	makaraan	ABLTV;AGFOC;NFIN
halo'	ihalo'	IND;PFOC;NFIN
baba'	bumaba'	IND;AGFOC;NFIN
sikap	masikap	ABLTV;PFOC;NFIN
sulat	sinusulat	IND;PFOC;IPFV
akyat	maakyat	ABLTV;DIR;NFIN
init	ikainit	IND;RFOC;NFIN
punit	kapupunit	IND;PFOC;RECPFV
alaga'	maalagaan	ABLTV;PFOC;NFIN
gamit	gamitin	IND;DIR;NFIN
hiwa'	naghihiwa'	IND;AGFOC;IPFV
huli	hinuli'	IND;PFOC;PFV
puno'	mapuno'	IND;PFOC;NFIN
asa	aasa	IND;AGFOC;PROSP
hiram	hihiramin	IND;PFOC;PROSP
patay	makapagpatay	ABLTV;A2F;NFIN
buhat	bubuhat	IND;AGFOC;PFV
tuloy	katutuloy	IND;AGFOC;RECPFV
trabaho	papagtrabahuhin	CAUS;A2F;NFIN
kanta	kumakanta	IND;AGFOC;IPFV
hugas	ipanghugas	IND;IFOC;NFIN
gawa'	gumawa'	IND;AGFOC;NFIN
hintay	maghintay	IND;AGFOC;NFIN
bilang	bumilang	IND;AGFOC;PFV
haba'	hinahabaan	IND;PFOC;IPFV
hanap	maihanap	ABLTV;BFOC;NFIN
balita'	mabalitaan	Accidental;PFOC;NFIN
sigaw	sisigaw	IND;AGFOC;PROSP
laba	linalabahan	IND;PFOC;IPFV
abot	magpaabot	CAUS;A1F;NFIN
laban	makapaglaban	ABLTV;AGFOC;NFIN
pasyal	mamasyal	Distributive;AGFOC;NFIN
patuloy	nagpapatuloy	IND;AGFOC;IPFV
yakap	payakapin	CAUS;A2F;NFIN
hiram	mahiraman	ABLTV;DIR;NFIN
patingin	patingnan	IND;PFOC;NFIN
buhat	mabuhat	ABLTV;PFOC;NFIN
tapos	magtatapos	IND;AGFOC;PROSP
palit	ipapagpalit	IND;PFOC;PROSP
gulat	ipanggulat	IND;IFOC;NFIN
halo'	mahalo'	ABLTV;PFOC;NFIN
balita'	mabalitaan	ABLTV;DIR;NFIN
tigil	nagtitigil	IND;AGFOC;IPFV
sara	masarhan	ABLTV;DIR;NFIN
salubong	kasasalubong	IND;AGFOC;RECPFV
putol	ipaputol	CAUS;PFOC;NFIN
hiwa'	magpahiwa'	CAUS;A1F;NFIN
regalo	irineregalo	IND;PFOC;IPFV
langoy	lalangoy	IND;AGFOC;PROSP
layo'	lumalayo'	IND;AGFOC;IPFV
habol	pahabulin	CAUS;A2F;NFIN
iyak	magiiyak	Intensive;AGFOC;NFIN
akyat	paakyatin	CAUS;A2F;NFIN
galit	maikagalit	ABLTV;RFOC;NFIN
hintay	papaghintayin	CAUS;A2F;NFIN
sulat	susulat	IND;AGFOC;PROSP
maneho	papagmanehuhin	CAUS;A2F;NFIN
tikim	tumikim	IND;AGFOC;PFV
sabi	nagsasabi	IND;AGFOC;IPFV
balita'	pagbalitain	CAUS;A2F;NFIN
habol	maghabulan	RECP;AGFOC;PL;NFIN
labas	maglalabas	IND;AGFOC;PROSP
putol	paputulin	CAUS;A2F;NFIN
halik	mapahalik	Involuntary;AGFOC;NFIN
ganap	ginanap	IND;PFOC;PFV
dalaw	padalawin	CAUS;A2F;NFIN
kagat	kumakagat	IND;AGFOC;IPFV
turo'	nagtuturo'	IND;AGFOC;IPFV
tigil	itigil	IND;PFOC;NFIN
tawag	natatawag	IND;PFOC;IPFV
tago'	taguin	CAUS;A2F;NFIN
bigay	pagbigayin	CAUS;A2F;NFIN
kanta	kantahan	IND;PFOC;NFIN
hiwa'	ipahiwa'	CAUS;PFOC;NFIN
dilig	diligan	IND;PFOC;NFIN
sunod	sumunod	IND;AGFOC;NFIN
regalo	nagreregalo	IND;AGFOC;IPFV
langoy	lumangoy	IND;AGFOC;NFIN
pili'	ipapili'	CAUS;PFOC;NFIN
gasta	magpagasta	CAUS;A1F;NFIN
salubong	salubungin	IND;DIR;NFIN
dalaw	dumalaw	IND;AGFOC;NFIN
abot	paabutin	CAUS;A2F;NFIN
kain	kumain	IND;AGFOC;NFIN
bayad	ipagbayad	IND;BFOC;NFIN
gawa'	magpagawa'	CAUS;A1F;NFIN
bigay	mabigyan	ABLTV;DIR;NFIN
paligo'	pinaliliguan	IND;PFOC;IPFV
baba'	maikababa'	ABLTV;RFOC;NFIN
luto'	linuto'	IND;PFOC;PFV
sara	magpasara	CAUS;A1F;NFIN
gawa'	magawan	ABLTV;DIR;NFIN
tayo'	tumatayo'	IND;AGFOC;IPFV
punta	pumupunta	IND;AGFOC;IPFV
daan	kadaraan	IND;AGFOC;RECPFV
uwi'	pauwiin	CAUS;A2F;NFIN
patay	ipapatay	CAUS;PFOC;NFIN
layo'	lalayo'	IND;AGFOC;PROSP
talo	matalo	IND;AGFOC;NFIN
sabi	magsasabi	IND;AGFOC;PROSP
laba	nilabhan	IND;PFOC;PFV
liko'	lumiko'	IND;AGFOC;PFV
uwi'	mauwian	ABLTV;DIR;NFIN
basag	makabasag	Accidental;AGFOC;NFIN
tayo'	nagpatayo'	IND;AGFOC;IPFV
turo'	magtuturo'	IND;AGFOC;PROSP
sulat	magsulat	Intensive;AGFOC;NFIN
daan	nagdaraan	IND;AGFOC;IPFV
akyat	iaakyat	IND;PFOC;PROSP
maneho	ipagpamaneho	CAUS;BFOC;NFIN
sigaw	sigawan	IND;DIR;NFIN
kilala	kilalanin	IND;PFOC;NFIN
suot	suutin	IND;PFOC;NFIN
tugtog	makatugtog	ABLTV;AGFOC;NFIN
dating	marating	ABLTV;DIR;NFIN
tanong	pagtanungin	CAUS;A2F;NFIN
laban	makalaban	ABLTV;AGFOC;NFIN
ganda	mapaganda	ABLTV;CAUS;PFOC;NFIN
sayaw	magsayaw	IND;AGFOC;NFIN
tugtog	tugtugin	IND;PFOC;NFIN
pinta	ipipinta	IND;PFOC;PROSP
sara	magsara	IND;AGFOC;NFIN
hanap	hinahanap	IND;AGFOC;IPFV
handa'	ipahanda'	CAUS;PFOC;NFIN
iyak	magpaiyak	CAUS;A1F;NFIN
dasal	dinarasal	IND;PFOC;IPFV
busog	nabusog	IND;AGFOC;PFV
sali	magpasali	CAUS;A1F;NFIN
tapos	katatapos	IND;PFOC;RECPFV
hingi'	humihingi'	IND;AGFOC;IPFV
luto'	lulutuin	IND;PFOC;PROSP
balita'	nagbalita'	IND;AGFOC;PFV
ayos	makapagayos	ABLTV;AGFOC;NFIN
suot	sumusuot	IND;AGFOC;IPFV
inom	uminom	IND;AGFOC;NFIN
umpisa	inumpisahan	IND;PFOC;PFV
hiram	hiniram	IND;PFOC;PFV
alaga'	inalagaan	IND;PFOC;PFV
huli	magpahuli	CAUS;A1F;NFIN
sira'	magpasira'	CAUS;A1F;NFIN
tawid	tumawid	IND;PFOC;PFV
pakamatay	kapapakamatay	IND;AGFOC;RECPFV
pagod	mapagod	IND;AGFOC;NFIN
nakaw	panakawan	CAUS;DIR;NFIN
sukat	sukatin	IND;PFOC;NFIN
sulat	ipasulat	CAUS;PFOC;NFIN
pagbili	mapagbilhan	ABLTV;DIR;NFIN
bilang	magpabilang	CAUS;A1F;NFIN
panood	nanood	IND;AGFOC;PFV
lipat	magpalipat	CAUS;A1F;NFIN
sabi	sabihin	IND;PFOC;NFIN
ibig	umiibig	IND;AGFOC;IPFV
buhay	namuhay	IND;AGFOC;PFV
ligpit	niligpit	IND;PFOC;PFV
laban	labanan	IND;DIR;NFIN
takot	tinakot	IND;PFOC;PFV
haba'	hahabaan	IND;PFOC;PROSP
sama	isinama	IND;PFOC;PFV
sukat	sukatin	IND;PFOC;NFIN
buhay	mamuhay	IND;AGFOC;NFIN
alis	pagalisan	CAUS;A2F;NFIN
bihis	ibihis	IND;PFOC;NFIN
lagay	naglalagay	IND;AGFOC;IPFV
dagdag	dagdagan	IND;DIR;NFIN
akyat	umakyat	IND;AGFOC;NFIN
intindi	magiintindi	IND;AGFOC;PROSP
pigil	magpipigil	IND;AGFOC;PROSP
sunog	sinunog	IND;PFOC;PFV
pagod	pagurin	CAUS;A2F;NFIN
sama	nagsama	IND;AGFOC;PFV
gasta	gastahan	IND;DIR;NFIN
sukat	isusukat	IND;PFOC;PROSP
ligaw	mailigaw	ABLTV;DIR;NFIN
bayad	mabayaran	ABLTV;DIR;NFIN
suot	masuot	ABLTV;PFOC;NFIN
handa'	humahanda'	IND;AGFOC;IPFV
tikim	tinitikman	IND;PFOC;IPFV
bilang	bibilang	IND;AGFOC;PROSP
dilig	magdilig	IND;AGFOC;NFIN
tapos	makapagtapos	ABLTV;AGFOC;NFIN
kopya	kinopya	IND;PFOC;PFV
takip	takpan	IND;PFOC;NFIN
layo'	nalalayuan	IND;AGFOC;IPFV
sama	magpasama	CAUS;A1F;NFIN
tanim	papagtaniman	CAUS;LFOC;NFIN
gupit	gumugupit	IND;AGFOC;IPFV
pasalubong	kapapasalubong	IND;AGFOC;RECPFV
takip	pagtakpan	IND;DIR;NFIN
intindi	iniintindi	IND;PFOC;IPFV
sukat	magsukat	IND;AGFOC;NFIN
lagay	magpalagay	CAUS;A1F;NFIN
sara	sumara	IND;PFOC;NFIN
pakilala	magpapakilala	IND;AGFOC;PROSP
buhat	makabuhat	ABLTV;AGFOC;NFIN
punit	napunit	IND;PFOC;PFV
buhay	binubuhay	IND;PFOC;IPFV
tayo'	patayuin	CAUS;A2F;NFIN
gutom	magugutom	IND;AGFOC;PROSP
sauli'	magsasauli'	IND;AGFOC;PROSP
sauli'	makapagsauli'	ABLTV;AGFOC;NFIN
takip	ipatakip	CAUS;PFOC;NFIN
pigil	magpigil	IND;AGFOC;NFIN
paligo'	makapagpaligo'	ABLTV;AGFOC;NFIN
gamit	makagamit	ABLTV;AGFOC;NFIN
hugas	naghuhugas	IND;AGFOC;IPFV
hinga	huminga	IND;AGFOC;NFIN
sauli'	masaullan	ABLTV;DIR;NFIN
aksaya	magaksaya	IND;AGFOC;NFIN
gulo	magpagulo	CAUS;A1F;NFIN
alam	aalamin	IND;PFOC;PROSP
gutom	magpagutom	CAUS;A1F;NFIN
laki	lumalaki	IND;AGFOC;IPFV
handa'	humanda'	IND;AGFOC;NFIN
lagay	palagyan	CAUS;DIR;NFIN
punit	ikapunit	IND;RFOC;NFIN
alaga'	aalagaan	IND;PFOC;PROSP
sakay	pasakayin	CAUS;A2F;NFIN
bigo'	biguin	IND;PFOC;NFIN
tanim	mataniman	ABLTV;LFOC;NFIN
tanim	matamnan	ABLTV;LFOC;NFIN
tanim	magtanim	IND;AGFOC;NFIN
bati'	bumati'	IND;AGFOC;NFIN
tugtog	tumutugtog	IND;PFOC;IPFV
tanong	papagtanungin	CAUS;A2F;NFIN
putol	pinutol	IND;PFOC;PFV
tayo'	tumayo'	IND;AGFOC;NFIN
uwi'	pauwian	CAUS;DIR;NFIN
lakas	makalakas	ABLTV;RFOC;NFIN
isip	nagisip	IND;AGFOC;PFV
regalo	magreregalo	IND;AGFOC;PROSP
patay	ikamatay	IND;RFOC;NFIN
dalaw	dadalaw	IND;AGFOC;PROSP
lipat	paglipatin	CAUS;A2F;NFIN
gasta	gastahin	IND;PFOC;NFIN
ngiti	mapangiti'	Involuntary;AGFOC;NFIN
tawag	ipatawag	CAUS;PFOC;NFIN
gutom	ginutom	IND;PFOC;PFV
dala	padalhan	CAUS;DIR;NFIN
handa'	maipagpahanda'	ABLTV;CAUS;BFOC;NFIN
palit	palitan	IND;DIR;NFIN
buhat	ipambuhat	IND;IFOC;NFIN
unawa'	ipaunawa'	CAUS;PFOC;NFIN
kagat	makakagat	ABLTV;AGFOC;NFIN
plantsa	magplantsa	IND;AGFOC;NFIN
ngiti	ngumingiti'	IND;AGFOC;IPFV
huli	hinuhuli	IND;PFOC;IPFV
hawak	mahawakan	ABLTV;DIR;NFIN
sunog	masunugan	IND;DIR;NFIN
tigil	magtitigil	IND;AGFOC;PROSP
huli	makahuli	ABLTV;AGFOC;NFIN
upo'	magpaupo'	CAUS;A1F;NFIN
sayaw	papagsayawin	CAUS;A2F;NFIN
hinto'	kahihinto'	IND;AGFOC;RECPFV
gawa'	makagawa'	ABLTV;AGFOC;NFIN
ligpit	ilinigpit	IND;PFOC;PFV
dilig	dinidilig	IND;PFOC;IPFV
daan	dumaan	IND;AGFOC;NFIN
baba'	magbaba'	IND;AGFOC;NFIN
hinga	ihinga	IND;PFOC;NFIN
isip	papagisipin	CAUS;A2F;NFIN
sagot	sumasagot	IND;AGFOC;IPFV
sali	ipasali	CAUS;PFOC;NFIN
laro	paglaruan	IND;PFOC;NFIN
pasok	pasukin	IND;DIR;NFIN
gasta	magasta	ABLTV;PFOC;NFIN
linis	makalinis	ABLTV;RFOC;NFIN
handa'	inihahanda'	IND;PFOC;IPFV
tawag	tumawag	IND;AGFOC;NFIN
dala	magdala	IND;AGFOC;NFIN
gasta	gastahin	IND;PFOC;NFIN
pagbili	maipagbili	ABLTV;PFOC;NFIN
aral	nagaral	IND;AGFOC;PFV
dinig	maiparinig	ABLTV;CAUS;PFOC;NFIN
galaw	kagagalaw	IND;PFOC;RECPFV
sauli'	isinasauli'	IND;PFOC;IPFV
sukat	nagsusukat	IND;AGFOC;IPFV
sukat	sukatin	IND;DIR;NFIN
patuloy	ipagpatuloy	IND;PFOC;NFIN
akyat	inakyat	IND;PFOC;PFV
pasalubong	magpasalubong	IND;AGFOC;NFIN
iwan	maiiwan	IND;AGFOC;PROSP
patingin	magpapatingin	IND;AGFOC;PROSP
hiram	humiram	IND;AGFOC;NFIN
dala	nagdala	IND;AGFOC;PFV
regalo	mairegalo	ABLTV;PFOC;NFIN
basa	basahin	IND;PFOC;NFIN
balita'	maibalita'	ABLTV;PFOC;NFIN
takip	papagtakpan	CAUS;DIR;NFIN
handa'	ipaghanda'	IND;BFOC;NFIN
hingi'	hingan	IND;PFOC;NFIN
lipat	ipalipat	CAUS;PFOC;NFIN
tago'	pagtaguan	CAUS;LFOC;NFIN
hinga	maghinga	IND;AGFOC;NFIN
pasyal	ipapasyal	CAUS;BFOC;NFIN
bigay	ibinibigay	IND;PFOC;IPFV
huli	humuhuli	IND;AGFOC;IPFV
sama	mapasama	Involuntary;A2F;NFIN
tingin	makatingin	ABLTV;AGFOC;NFIN
pasok	magpasok	IND;AGFOC;NFIN
ayos	ipaayos	CAUS;PFOC;NFIN
suot	magsuot	IND;AGFOC;NFIN
pasok	pumasok	IND;AGFOC;NFIN
tawid	ipatawid	CAUS;PFOC;NFIN
tago'	pagtaguan	CAUS;DIR;NFIN
hingi'	pahingan	CAUS;DIR;NFIN
intindi	iintindihin	IND;PFOC;PROSP
takbo	takbuhin	IND;DIR;NFIN
pagbili	magbibili	IND;AGFOC;PROSP
sayaw	magsasayaw	IND;AGFOC;PROSP
luto'	magpaluto'	CAUS;A1F;NFIN
patay	patayin	IND;PFOC;NFIN
sakay	masakyan	ABLTV;DIR;NFIN
hinga	naghinga	IND;AGFOC;PFV
bili	mabili	ABLTV;PFOC;NFIN
panalo	pananalunan	IND;PFOC;PROSP
turo'	maituro'	ABLTV;PFOC;NFIN
abot	maabot	ABLTV;PFOC;NFIN
asa	asahan	IND;DIR;NFIN
luto'	iluto'	IND;PFOC;NFIN
sunog	nasusunog	IND;PFOC;IPFV
tikim	matikman	ABLTV;PFOC;NFIN
bihis	kabibihis	IND;AGFOC;RECPFV
suot	maisuot	ABLTV;PFOC;NFIN
baba'	bumababa'	IND;AGFOC;IPFV
damdam	magdamdam	IND;AGFOC;NFIN
langoy	kalalangoy	IND;AGFOC;RECPFV
pili'	kapipili'	IND;AGFOC;RECPFV
tahi'	tumatahi'	IND;AGFOC;IPFV
bawal	pagbawalin	CAUS;A2F;NFIN
liko'	ililiko'	IND;PFOC;PFV
isip	ipaisip	CAUS;PFOC;NFIN
lakas	lakasan	IND;PFOC;NFIN
dala	pagdalhin	CAUS;A2F;NFIN
isip	kaiisip	IND;AGFOC;RECPFV
balita'	makapagbalita'	ABLTV;AGFOC;NFIN
gamot	magamot	ABLTV;PFOC;NFIN
lapit	lumapit	IND;AGFOC;NFIN
punas	magpunas	IND;AGFOC;NFIN
bayad	nagbabayad	IND;AGFOC;IPFV
gasta	gumasta	IND;AGFOC;PFV
palit	ipagpalit	IND;PFOC;NFIN
dalaw	ipadalaw	CAUS;DIR;NFIN
tulong	tumulong	IND;AGFOC;PFV
ayos	magaayos	IND;AGFOC;PROSP
hiya'	nahihiya'	IND;AGFOC;IPFV
palit	pumalit	IND;AGFOC;NFIN
takot	takutin	IND;PFOC;NFIN
tanim	papagtamnan	CAUS;LFOC;NFIN
bili	bilhin	IND;PFOC;NFIN
layo'	ilinayo'	IND;PFOC;PFV
tugtog	tinutugtog	IND;PFOC;IPFV
bihis	ibinihis	IND;PFOC;PFV
sikap	magsikap	IND;AGFOC;NFIN
laban	malabanan	ABLTV;DIR;NFIN
hinto'	ihinihinto'	IND;PFOC;IPFV
suot	sinusuot	IND;PFOC;IPFV
gulat	gulatin	IND;DIR;NFIN
sikap	magsisikap	IND;AGFOC;PROSP
kopya	kakokopya	IND;AGFOC;RECPFV
akyat	akyatin	IND;PFOC/DIR;NFIN
gulat	makagulat	ABLTV;AGFOC;NFIN
balik	pagbalikin	CAUS;A2F;NFIN
tinda	katitinda	IND;AGFOC;RECPFV
daan	magdaraan	IND;AGFOC;PROSP
gulat	nagulat	IND;AGFOC;PFV
patay	mamatay	IND;PFOC;NFIN
uwi'	umuwi'	IND;AGFOC;NFIN
ibig	magkaibigan	RECP;AGFOC;NFIN
balita'	ibinalita'	IND;PFOC;PFV
talon	magpatalon	CAUS;A1F;NFIN
unawa'	paunawain	CAUS;A2F;NFIN
hingi'	hihingin	IND;PFOC;PROSP
kagat	kumagat	IND;AGFOC;NFIN
alam	papagpaalamin	CAUS;A2F;NFIN
habol	magpahabol	CAUS;A1F;NFIN
punas	nagpupunas	IND;AGFOC;IPFV
sakay	makapagsakay	ABLTV;AGFOC;NFIN
ligaw	kaliligaw	IND;AGFOC;RECPFV
hila	magpahila	CAUS;A1F;NFIN
tanim	itanim	IND;PFOC;NFIN
sayaw	isayaw	IND;PFOC;NFIN
layo'	makalayo'	ABLTV;AGFOC;NFIN
gupit	papaggupitin	CAUS;A2F;NFIN
sara	magsasara	IND;AGFOC;PROSP
lakas	lumakas	IND;AGFOC;NFIN
puno'	napupuno'	IND;PFOC;IPFV
abot	ipaabot	CAUS;PFOC;NFIN
bati'	magpabati'	CAUS;A1F;NFIN
bilang	kabibilang	IND;AGFOC;RECPFV
sali	sumali	IND;AGFOC;PFV
sali	sasali	IND;AGFOC;PROSP
lakas	lakasan	IND;PFOC;NFIN
maneho	manehuhin	IND;PFOC;NFIN
kain	kanin	IND;PFOC;NFIN
palit	pagpalitin	CAUS;A2F;NFIN
patuloy	ipinagpapatuloy	IND;PFOC;IPFV
pakilala	magpakilala	IND;AGFOC;NFIN
halo'	makapaghalo'	ABLTV;AGFOC;NFIN
pagkaroon	magkaroon	IND;AGFOC;NFIN
inom	ipainom	CAUS;PFOC;NFIN
gupit	pagupitan	CAUS;DIR;NFIN
gulat	ipagulat	CAUS;DIR;NFIN
pakiusap	nakikiusap	IND;AGFOC;IPFV
puno'	pinupuno'	IND;PFOC;IPFV
mahal	mahalin	IND;DIR;NFIN
palit	ipagpapalit	IND;PFOC;PROSP
bukas	bubuksan	IND;PFOC;PROSP
balita'	papagbalitain	CAUS;A2F;NFIN
iwan	maiwan	IND;AGFOC;NFIN
turo'	makaturo'	ABLTV;AGFOC;NFIN
sira'	masira'	ABLTV;PFOC;NFIN
pili'	pipiliin	IND;PFOC;PROSP
laban	lumaban	IND;AGFOC;NFIN
init	umiinit	IND;AGFOC;IPFV
tigil	tumigil	IND;AGFOC;NFIN
handa'	ihanda'	IND;PFOC;NFIN
bati'	babati'	IND;AGFOC;PROSP
balik	magpabalik	CAUS;AGFOC;NFIN
alaga'	kaaalaga'	IND;AGFOC;RECPFV
ipon	magipon	IND;AGFOC;NFIN
luto'	iniluto'	IND;PFOC;PFV
sigaw	magpasigaw	CAUS;A1F;NFIN
bili	binili	IND;PFOC;PFV
putol	makaputol	ABLTV;AGFOC;NFIN
tinda	maitinda	ABLTV;PFOC;NFIN
ganda	ginagandahan	IND;PFOC;IPFV
punit	mapunit	ABLTV;PFOC;NFIN
hawak	pahawakin	CAUS;A2F;NFIN
ayos	inayos	IND;PFOC;PFV
buhay	bubuhay	IND;AGFOC;PROSP
pilit	magpilit	IND;AGFOC;NFIN
kilala	kumikilala	IND;AGFOC;IPFV
pasyal	papagpasyalin	CAUS;A2F;NFIN
pilit	ipapilit	CAUS;PFOC;NFIN
sunog	kasusunog	IND;AGFOC;RECPFV
tigil	itigil	IND;PFOC;NFIN
bukas	ibinukas	IND;PFOC;PFV
tago'	itatago'	IND;PFOC;PROSP
gising	gigisingin	IND;PFOC;PROSP
patingin	pinagtitingnan	IND;PFOC;IPFV
patingin	patignan	IND;PFOC;NFIN
pasalubong	maipasalubong	ABLTV;PFOC;NFIN
busog	ikabusog	IND;RFOC;NFIN
punas	mapunasan	ABLTV;PFOC;NFIN
pasyal	maipasyal	ABLTV;BFOC;NFIN
abot	abutin	IND;PFOC;NFIN
ibig	magpaibig	CAUS;A1F;NFIN
tanim	magtatanim	IND;AGFOC;PROSP
punas	ipampunas	IND;IFOC;NFIN
pangako	ipangako	IND;PFOC;NFIN
ganap	ganapin	IND;PFOC;NFIN
iyak	kaiiyak	IND;AGFOC;RECPFV
patay	namatay	IND;PFOC;PFV
akyat	ipaakyat	CAUS;PFOC;NFIN
halik	maghalikan	RECP;AGFOC;PL;NFIN
kain	pakanin	CAUS;A2F;NFIN
sauli'	saullan	IND;DIR;NFIN
lakad	makalakad	ABLTV;AGFOC;NFIN
sira'	sisirain	IND;PFOC;PROSP
patay	namamatay	IND;PFOC;IPFV
sauli'	magsauli'	IND;AGFOC;NFIN
init	mainit	ABLTV;PFOC;NFIN
tinda	magtinda	IND;AGFOC;NFIN
hila	maipanghila	ABLTV;IFOC;NFIN
pansin	makapansin	ABLTV;AGFOC;NFIN
sakit	masaktan	ABLTV;DIR;NFIN
uwi'	iuwi'	IND;PFOC;NFIN
hila	hinila	IND;PFOC;PFV
tawa	patawanin	CAUS;A2F;NFIN
trabaho	trinatrabaho	IND;PFOC;IPFV
pilit	magpipilit	IND;AGFOC;PROSP
harap	kahaharap	IND;AGFOC;RECPFV
turo'	katuturo'	IND;AGFOC;RECPFV
gulat	magulat	IND;AGFOC;NFIN
bura	magbubura	IND;AGFOC;PROSP
lagay	ilagay	IND;PFOC;NFIN
hila	mahilahan	ABLTV;DIR;NFIN
halo'	hahaluin	IND;PFOC;PROSP
panood	ipapanood	CAUS;PFOC;NFIN
sira'	manira'	Distributive;AGFOC;NFIN
bawal	makapagbawal	ABLTV;AGFOC;NFIN
dasal	madasalan	ABLTV;DIR;NFIN
alam	pagpaalamin	CAUS;A2F;NFIN
bili	makabili	ABLTV;AGFOC;NFIN
hingi'	hiningi'	IND;PFOC;PFV
tingin	mapatingin	Involuntary;PFOC;NFIN
isip	pagiisipan	IND;PFOC;PROSP
kanta	kakakanta	IND;AGFOC;RECPFV
sayaw	sumayaw	IND;AGFOC;NFIN
regalo	ininegalo	IND;PFOC;PFV
langoy	palanguyin	CAUS;A2F;NFIN
panood	magpapanood	CAUS;A1F;NFIN
alis	umalis	IND;AGFOC;NFIN
bilang	bumilang	IND;AGFOC;NFIN
hinga	ihininga	IND;PFOC;PFV
aksaya	magpaaksaya	CAUS;A1F;NFIN
regalo	ipagregalo	CAUS;PFOC;NFIN
abot	papagabutin	CAUS;A2F;NFIN
upo'	naupo'	IND;AGFOC;PFV
dala	magdadala	IND;AGFOC;PROSP
sagot	isinagot	IND;PFOC;PFV
sama'	sumama'	IND;AGFOC;PFV
punas	punasan	IND;PFOC;NFIN
patay	mapatay	ABLTV;PFOC;NFIN
tahi'	maitahi'	ABLTV;BFOC;NFIN
uwi'	maguwi'	IND;AGFOC;NFIN
hatid	magpahatid	CAUS;A1F;NFIN
sukat	isinukat	IND;PFOC;PFV
layo'	mapalayo'	Involuntary;AGFOC;NFIN
lagay	ilinalagay	IND;PFOC;IPFV
damdam	magdamdam	IND;AGFOC;NFIN
sunog	sunugin	IND;PFOC;NFIN
linis	nililinis	IND;PFOC;IPFV
saya	sumaya	IND;AGFOC;PFV
hanap	ihanap	IND;BFOC;NFIN
pasok	maipasok	ABLTV;PFOC;NFIN
sulat	isinulat	IND;PFOC;PFV
sukat	sinukat	IND;PFOC;PFV
uwi'	naguwi'	IND;AGFOC;PFV
bawal	papagbawalin	CAUS;A2F;NFIN
